wavenumber(cm-1),absorbance
1115.636,0.040979526666666675
1116.118,0.04088947666666667
1116.601,0.040787295
1117.083,0.04067674500000001
1117.565,0.040565725000000004
1118.047,0.040466828333333336
1118.529,0.040394975
1119.011,0.040364028333333336
1119.493,0.040381825
1119.975,0.04044712
1120.458,0.04054771166666667
1120.94,0.040662895
1121.422,0.04076742666666667
1121.904,0.04083848833333333
1122.386,0.04086143666666667
1122.868,0.04083390333333333
1123.35,0.040765835
1123.833,0.04067626666666667
1124.314,0.040586913333333335
1124.797,0.040515909999999995
1125.279,0.040472100000000004
1125.761,0.040454003333333335
1126.243,0.04045142166666666
1126.725,0.040450610000000005
1127.207,0.040440045
1127.689,0.040414598333333336
1128.172,0.040377413333333334
1128.654,0.04033781833333333
1129.136,0.04030747
1129.618,0.04029532833333333
1130.1,0.04030438166666667
1130.582,0.04033050666666666
1131.064,0.04036423
1131.546,0.040394775
1132.029,0.04041355833333334
1132.511,0.04041782
1132.993,0.04041124166666666
1133.475,0.04040259499999999
1133.957,0.0404021
1134.439,0.04041820166666667
1134.921,0.04045385666666666
1135.403,0.040505798333333336
1135.885,0.04056470666666667
1136.368,0.040618115
1136.85,0.04065358333333333
1137.332,0.040662355000000004
1137.814,0.04064146666666666
1138.296,0.040595023333333334
1138.778,0.04053246833333333
1139.26,0.04046669
1139.743,0.04041024166666667
1140.225,0.04037236499999999
1140.707,0.0403566
1141.189,0.04036028333333333
1141.671,0.04037557333333333
1142.153,0.040392275
1142.635,0.04040099333333333
1143.117,0.040396168333333336
1143.6,0.04037789666666666
1144.082,0.040351986666666666
1144.564,0.040328285
1145.046,0.040317418333333334
1145.528,0.04032730666666667
1146.01,0.04036051833333333
1146.492,0.040412915
1146.974,0.040474373333333334
1147.457,0.04053181
1147.939,0.04057249333333334
1148.421,0.04058766
1148.903,0.04057461166666666
1149.385,0.040536963333333335
1149.867,0.040483026666666665
1150.349,0.040422645
1150.832,0.040364635
1151.313,0.040314506666666666
1151.796,0.040274443333333326
1152.278,0.040244419999999996
1152.76,0.04022392833333333
1153.242,0.04021382166666667
1153.724,0.04021618833333333
1154.206,0.040233515
1154.688,0.040266203333333334
1155.171,0.04031065833333333
1155.653,0.040358815
1156.135,0.040399175
1156.617,0.040420325
1157.099,0.040414370000000005
1157.581,0.040380708333333334
1158.063,0.04032665999999999
1158.545,0.040266456666666665
1159.028,0.040216894999999996
1159.51,0.04019300666666667
1159.992,0.04020280833333333
1160.474,0.04024547999999999
1160.956,0.040311400000000004
1161.438,0.040385206666666666
1161.92,0.040450008333333336
1162.402,0.04049248666666667
1162.885,0.04050551833333333
1163.367,0.040490555
1163.849,0.04045509333333333
1164.331,0.04041135
1164.813,0.04037153833333333
1165.295,0.040344655
1165.777,0.040334173333333334
1166.26,0.04033739000000001
1166.741,0.04034686666666667
1167.224,0.04035341
1167.706,0.040349198333333336
1168.188,0.04033083
1168.67,0.040300456666666665
1169.152,0.040265575000000005
1169.634,0.04023606333333333
1170.116,0.04022151833333333
1170.599,0.040227178333333335
1171.081,0.04025261166666667
1171.563,0.040291345
1172.045,0.04033300333333333
1172.527,0.04036636666666667
1173.009,0.040382846666666666
1173.491,0.04037861
1173.973,0.040355339999999996
1174.456,0.040319345
1174.938,0.040279255
1175.42,0.04024376500000001
1175.902,0.04021947
1176.384,0.04020956666666667
1176.866,0.040213823333333336
1177.348,0.040228736666666674
1177.83,0.040248856666666666
1178.313,0.04026833833333334
1178.795,0.040282229999999995
1179.277,0.04028803
1179.759,0.040286876666666666
1180.241,0.040283096666666664
1180.723,0.04028328333333333
1181.205,0.040294055
1181.688,0.04031930833333333
1182.169,0.040358341666666665
1182.652,0.04040541
1183.134,0.04045108166666667
1183.616,0.040485396666666666
1184.098,0.04050151333333333
1184.58,0.04049859166666667
1185.062,0.040482015
1185.544,0.040461746666666666
1186.027,0.04044804
1186.509,0.04044767833333333
1186.991,0.040461018333333335
1187.473,0.04048186833333334
1187.955,0.040500395
1188.437,0.040507151666666665
1188.919,0.040497073333333335
1189.401,0.040472249999999994
1189.884,0.040440699999999996
1190.366,0.04041364
1190.848,0.040400815
1191.33,0.04040657833333334
1191.812,0.040428121666666664
1192.294,0.04045598166666667
1192.776,0.04047774666666667
1193.258,0.040481819999999995
1193.74,0.04046151666666667
1194.223,0.040416973333333335
1194.705,0.040354933333333336
1195.187,0.040287173333333336
1195.669,0.04022642166666667
1196.151,0.040183915
1196.633,0.040166523333333336
1197.115,0.040176098333333334
1197.597,0.040209539999999995
1198.08,0.040260406666666665
1198.562,0.040320611666666666
1199.044,0.040382778333333334
1199.526,0.040440598333333334
1200.008,0.040490183333333325
1200.49,0.040528800000000004
1200.972,0.040555025
1201.455,0.04056737333333333
1201.937,0.040564738333333336
1202.419,0.040546696666666666
1202.901,0.04051463166666667
1203.383,0.04047249333333333
1203.865,0.04042740166666667
1204.347,0.04038833666666667
1204.829,0.04036451
1205.312,0.04036244666666667
1205.794,0.040383851666666665
1206.276,0.04042476166666666
1206.758,0.040476141666666667
1207.24,0.04052619833333334
1207.722,0.040563975
1208.204,0.04058199666666667
1208.686,0.04057836333333333
1209.168,0.04055655333333333
1209.651,0.040524076666666665
1210.133,0.040490149999999996
1210.615,0.04046312333333333
1211.097,0.04044878166666666
1211.579,0.04044941666666667
1212.061,0.04046373833333334
1212.543,0.040487550000000004
1213.025,0.040514531666666666
1213.508,0.040537475
1213.99,0.040549666666666664
1214.472,0.04054633333333333
1214.954,0.04052641333333333
1215.436,0.040492864999999996
1215.918,0.04045272166666667
1216.4,0.04041554666666667
1216.883,0.04039080166666666
1217.365,0.04038526
1217.847,0.040400815
1218.329,0.04043407
1218.811,0.040477638333333336
1219.293,0.04052233833333333
1219.775,0.04056041
1220.257,0.04058717833333333
1220.74,0.04060182833333333
1221.222,0.040606605000000004
1221.704,0.040604749999999995
1222.186,0.04059922
1222.668,0.040591321666666666
1223.15,0.04058122333333333
1223.632,0.040568365
1224.114,0.04055288666666667
1224.596,0.04053591333333333
1225.079,0.04051987666666667
1225.561,0.04050724833333333
1226.043,0.040500208333333336
1226.525,0.040499553333333334
1227.007,0.040505171666666666
1227.489,0.040515861666666673
1227.971,0.040530149999999994
1228.453,0.04054608166666667
1228.936,0.040561756666666664
1229.418,0.04057480333333333
1229.9,0.040582669999999994
1230.382,0.04058323666666667
1230.864,0.04057554666666666
1231.346,0.04056035833333334
1231.828,0.040540534999999996
1232.311,0.04052017333333333
1232.792,0.04050358666666667
1233.275,0.04049349333333333
1233.757,0.040490548333333334
1234.239,0.040493303333333334
1234.721,0.04049902333333333
1235.203,0.04050556166666667
1235.685,0.040512255000000004
1236.167,0.040520183333333334
1236.65,0.040531403333333334
1237.132,0.040547266666666665
1237.614,0.04056693333333333
1238.096,0.04058691666666667
1238.578,0.04060191
1239.06,0.04060639
1239.542,0.040597180000000004
1240.024,0.040574863333333336
1240.507,0.040544808333333335
1240.989,0.040515398333333334
1241.471,0.04049626333333333
1241.953,0.04049538833333333
1242.435,0.04051676666666667
1242.917,0.040558953333333335
1243.399,0.04061522333333333
1243.881,0.04067476666666667
1244.364,0.04072514
1244.846,0.04075484333333333
1245.328,0.04075601
1245.81,0.04072678166666666
1246.292,0.04067191333333333
1246.774,0.04060250333333334
1247.256,0.04053359
1247.739,0.04048069666666667
1248.221,0.04045632166666667
1248.703,0.04046608666666667
1249.185,0.04050793166666666
1249.667,0.040572649999999995
1250.149,0.04064658333333334
1250.631,0.040715755
1251.113,0.040769501666666666
1251.595,0.040802325
1252.078,0.040814210000000004
1252.56,0.040808725000000004
1253.042,0.04079071166666667
1253.524,0.040764169999999995
1254.006,0.040731558333333334
1254.488,0.040694055
1254.97,0.040653296666666665
1255.452,0.04061223333333334
1255.935,0.040575494999999996
1256.417,0.040548081666666666
1256.899,0.040533734999999994
1257.381,0.040532975000000006
1257.863,0.04054278666666667
1258.345,0.04055755166666667
1258.827,0.04057112833333334
1259.31,0.04057943666666667
1259.792,0.04058241333333334
1260.274,0.04058347666666667
1260.756,0.04058796666666667
1261.238,0.04060029166666667
1261.72,0.04062125666666667
1262.202,0.04064668166666666
1262.684,0.040668318333333335
1263.167,0.040676575
1263.649,0.04066372833333333
1264.131,0.04062708166666667
1264.613,0.040570666666666665
1265.095,0.040503866666666666
1265.577,0.04043932666666667
1266.059,0.040388805
1266.541,0.040360335000000004
1267.023,0.040355855
1267.506,0.04037174666666667
1267.988,0.04040042
1268.47,0.04043328833333333
1268.952,0.04046350166666667
1269.434,0.040487749999999996
1269.916,0.04050611666666667
1270.398,0.04052069166666667
1270.88,0.04053351166666666
1271.363,0.04054468666666666
1271.845,0.04055151166666667
1272.327,0.04054945166666666
1272.809,0.04053340666666667
1273.291,0.040500940000000006
1273.773,0.04045333
1274.255,0.04039646833333333
1274.738,0.040339560000000003
1275.219,0.0402928
1275.702,0.04026440333333333
1276.184,0.04025888833333333
1276.666,0.040275445
1277.148,0.040309085
1277.63,0.040352189999999996
1278.112,0.04039695166666667
1278.594,0.04043637666666666
1279.077,0.04046576500000001
1279.559,0.04048218333333333
1280.041,0.04048417166666667
1280.523,0.040471064999999994
1281.005,0.04044304666666667
1281.487,0.040401858333333325
1281.969,0.040351171666666664
1282.451,0.04029689833333333
1282.934,0.040246985
1283.416,0.04021006833333333
1283.898,0.040193505
1284.38,0.04020164833333333
1284.862,0.04023469333333333
1285.344,0.04028804
1285.826,0.04035322833333333
1286.308,0.04041912166666667
1286.791,0.04047435333333333
1287.273,0.04050894166666667
1287.755,0.04051693666666667
1288.237,0.04049766
1288.719,0.04045631
1289.201,0.04040380333333333
1289.683,0.04035459
1290.166,0.040323511666666666
1290.647,0.040322115
1291.13,0.040355071666666666
1291.612,0.04041833833333333
1292.094,0.04049966333333333
1292.576,0.04058164833333333
1293.058,0.04064656
1293.54,0.04068180333333333
1294.022,0.040683255
1294.505,0.04065665166666667
1294.987,0.040615243333333335
1295.469,0.04057514
1295.951,0.04055
1296.433,0.040546551666666666
1296.915,0.04056277166666667
1297.397,0.04058957
1297.879,0.040614085
1298.362,0.04062459833333334
1298.844,0.040614486666666665
1299.326,0.040584234999999996
1299.808,0.04054067166666667
1300.29,0.04049447166666667
1300.772,0.04045645999999999
1301.254,0.04043476166666667
1301.736,0.040432793333333335
1302.219,0.040448878333333334
1302.701,0.040477493333333336
1303.183,0.04051155666666667
1303.665,0.04054400833333334
1304.147,0.04056996666666667
1304.629,0.0405878
1305.111,0.040599181666666664
1305.594,0.04060898166666666
1306.075,0.040623411666666664
1306.558,0.04064859333333333
1307.04,0.04068789
1307.522,0.040740083333333336
1308.004,0.04079870333333333
1308.486,0.040852056666666664
1308.968,0.04088631833333333
1309.45,0.040888708333333336
1309.933,0.040852095
1310.415,0.040777531666666665
1310.897,0.040675416666666665
1311.379,0.04056322833333333
1311.861,0.040461465
1312.343,0.040387548333333335
1312.825,0.040351305
1313.307,0.04035174333333333
1313.79,0.04037822
1314.272,0.04041394166666667
1314.754,0.04044164166666667
1315.236,0.040449131666666666
1315.718,0.040433036666666665
1316.2,0.04039915166666667
1316.682,0.040360168333333335
1317.164,0.04033055333333333
1317.646,0.04032217666666666
1318.129,0.04033995499999999
1318.611,0.040380570000000005
1319.093,0.040434155
1319.575,0.04048731333333334
1320.057,0.04052698166666666
1320.539,0.040544355
1321.021,0.04053642666666667
1321.503,0.040506574999999996
1321.986,0.040462993333333336
1322.468,0.04041662166666667
1322.95,0.040378615
1323.432,0.04035801666666667
1323.914,0.040360263333333334
1324.396,0.04038653166666667
1324.878,0.040433141666666665
1325.361,0.040492791666666667
1325.843,0.040555701666666666
1326.325,0.04061201666666667
1326.807,0.04065346
1327.289,0.04067557
1327.771,0.040678265
1328.253,0.04066607
1328.735,0.040645615
1329.218,0.04062455
1329.7,0.040607928333333335
1330.182,0.04059779833333334
1330.664,0.04059227
1331.146,0.040586845
1331.628,0.040576538333333335
1332.11,0.04055799833333334
1332.592,0.04053094833333334
1333.074,0.040498555
1333.557,0.040465904999999996
1334.039,0.040438311666666664
1334.521,0.04041859166666666
1335.003,0.04040573333333333
1335.485,0.04039460666666667
1335.967,0.04037780666666667
1336.449,0.04034759500000001
1336.931,0.040299473333333335
1337.414,0.04023408333333334
1337.896,0.04015788666666666
1338.378,0.04008197166666667
1338.86,0.04001930833333334
1339.342,0.03998070166666666
1339.824,0.039972121666666666
1340.306,0.039992531666666664
1340.789,0.04003489166666666
1341.271,0.04008825333333333
1341.753,0.04014168333333334
1342.235,0.040187595
1342.717,0.040223836666666665
1343.199,0.04025321166666667
1343.681,0.04028199666666666
1344.163,0.040316205
1344.646,0.04035926
1345.128,0.040409895
1345.61,0.040463500000000006
1346.092,0.04051325666666667
1346.574,0.04055335166666666
1347.056,0.04058037833333333
1347.538,0.04059449833333333
1348.02,0.04059790333333333
1348.502,0.040593939999999995
1348.985,0.04058504833333333
1349.467,0.040572675
1349.949,0.040557395
1350.431,0.04054048
1350.913,0.04052445166666666
1351.395,0.040512885
1351.877,0.04050894
1352.359,0.04051342333333333
1352.842,0.04052321833333333
1353.324,0.04053127833333333
1353.806,0.04052875333333333
1354.288,0.040507999999999995
1354.77,0.04046614666666667
1355.252,0.040406856666666664
1355.734,0.04033964833333333
1356.217,0.040276995
1356.699,0.04023034833333333
1357.181,0.040206225000000005
1357.663,0.04020460333333333
1358.145,0.04022013166666666
1358.627,0.04024473333333333
1359.109,0.04027176333333334
1359.591,0.040298350000000004
1360.073,0.040325955
1360.556,0.04035861166666666
1361.038,0.04039989
1361.52,0.040449918333333335
1362.002,0.040504425
1362.484,0.040556
1362.966,0.04059691666666666
1363.448,0.04062229166666667
1363.93,0.040632706666666664
1364.413,0.04063375833333333
1364.895,0.040634326666666665
1365.377,0.04064268166666667
1365.859,0.040663218333333334
1366.341,0.040694354999999995
1366.823,0.040729063333333336
1367.305,0.04075675333333333
1367.788,0.040767403333333334
1368.27,0.04075429333333333
1368.752,0.04071703
1369.234,0.04066080333333333
1369.716,0.040595396666666665
1370.198,0.04053178
1370.68,0.040479364999999996
1371.162,0.04044330833333334
1371.645,0.04042400166666667
1372.127,0.040417615000000004
1372.609,0.04041837833333333
1373.091,0.04042058666666667
1373.573,0.04042112
1374.055,0.040420033333333334
1374.537,0.04042042666666667
1375.019,0.04042689666666668
1375.501,0.04044313833333333
1375.984,0.04047048
1376.466,0.040506701666666665
1376.948,0.04054631833333334
1377.43,0.04058224833333333
1377.912,0.04060736
1378.394,0.04061666166666666
1378.876,0.04060841
1379.358,0.040584625000000006
1379.841,0.04055020166666667
1380.323,0.04051219666666667
1380.805,0.04047802833333333
1381.287,0.040454406666666665
1381.769,0.040446130000000004
1382.251,0.040455218333333334
1382.733,0.040480325
1383.216,0.040516816666666663
1383.698,0.04055723166666667
1384.18,0.04059329166666667
1384.662,0.04061741333333333
1385.144,0.040625144999999994
1385.626,0.040616195
1386.108,0.04059474166666667
1386.59,0.04056751333333334
1387.073,0.040541451666666665
1387.555,0.0405209
1388.037,0.04050619
1388.519,0.040493850000000005
1389.001,0.040478861666666664
1389.483,0.04045756833333333
1389.965,0.04043060833333333
1390.447,0.04040368833333333
1390.929,0.040386155
1391.412,0.04038742833333333
1391.894,0.0404133
1392.376,0.04046250333333334
1392.858,0.04052640500000001
1393.34,0.040590716666666665
1393.822,0.040640115
1394.304,0.040662851666666666
1394.786,0.04065456666666666
1395.269,0.04061949
1395.751,0.04056948
1396.233,0.04052013333333334
1396.715,0.040486853333333336
1397.197,0.040480641666666664
1397.679,0.040505865
1398.161,0.04055955666666667
1398.644,0.040633176666666666
1399.125,0.04071436
1399.608,0.04079034833333333
1400.09,0.040850515
1400.572,0.040888296666666664
1401.054,0.04090213833333333
1401.536,0.040895394999999994
1402.018,0.04087453666666666
1402.5,0.040847401666666665
1402.983,0.04082038833333334
1403.465,0.040796961666666666
1403.947,0.04077713166666667
1404.429,0.040757915
1404.911,0.04073558
1405.393,0.04070792
1405.875,0.04067583833333333
1406.357,0.040644081666666665
1406.84,0.040619789999999996
1407.322,0.040610375
1407.804,0.040620645000000004
1408.286,0.040651679999999996
1408.768,0.040699259999999994
1409.25,0.04075604833333333
1409.732,0.04081307666666666
1410.214,0.04086226
1410.697,0.040898544999999994
1411.179,0.040920555000000004
1411.661,0.04093029333333333
1412.143,0.04093233166666667
1412.625,0.04093213833333333
1413.107,0.04093494333333333
1413.589,0.040944376666666664
1414.072,0.04096197166666667
1414.553,0.04098662499999999
1415.036,0.041015155000000005
1415.518,0.041042763333333336
1416.0,0.04106440166666667
1416.482,0.041076275
1416.964,0.04107717833333333
1417.446,0.04106914166666668
1417.928,0.04105696
1418.411,0.04104699
1418.893,0.04104528166666666
1419.375,0.04105548333333334
1419.857,0.04107780666666667
1420.339,0.04110893166666667
1420.821,0.041143535
1421.303,0.04117559166666667
1421.785,0.04120065666666667
1422.268,0.041217145000000004
1422.75,0.041226446666666666
1423.232,0.04123246666666667
1423.714,0.041240638333333336
1424.196,0.041255578333333334
1424.678,0.041280365000000006
1425.16,0.041315006666666675
1425.642,0.04135600666666667
1426.125,0.041396826666666664
1426.607,0.04142889
1427.089,0.041443233333333336
1427.571,0.04143313166666667
1428.053,0.04139573666666666
1428.535,0.04133387833333333
1429.017,0.04125569666666667
1429.5,0.041173285000000004
1429.981,0.04109983666666667
1430.464,0.041046483333333335
1430.946,0.041019635000000006
1431.428,0.04102015166666667
1431.91,0.04104355333333334
1432.392,0.04108272
1432.874,0.04112969833333333
1433.356,0.041178295
1433.839,0.04122461166666667
1434.321,0.04126703
1434.803,0.041305224999999994
1435.285,0.04133924333333333
1435.767,0.04136921833333333
1436.249,0.04139582
1436.731,0.041420254999999996
1437.213,0.041444676666666666
1437.696,0.041471179999999996
1438.178,0.041500964999999994
1438.66,0.04153282333333333
1439.142,0.04156307333333334
1439.624,0.04158646333333333
1440.106,0.04159835333333334
1440.588,0.041597006666666665
1441.07,0.041585315000000005
1441.552,0.04157061333333333
1442.035,0.04156264666666667
1442.517,0.04157010166666667
1442.999,0.041597633333333335
1443.481,0.041643635000000005
1443.963,0.04170061333333333
1444.445,0.04175745166666667
1444.927,0.04180331833333333
1445.409,0.041830559999999996
1445.892,0.04183707833333333
1446.374,0.04182609
1446.856,0.041804998333333336
1447.338,0.041782465
1447.82,0.04176631833333333
1448.302,0.04176226166666666
1448.784,0.041772906666666665
1449.267,0.041798665000000006
1449.749,0.04183785
1450.231,0.0418876
1450.713,0.04194401833333333
1451.195,0.042002455
1451.677,0.04205819833333333
1452.159,0.042106785
1452.641,0.042144803333333335
1453.124,0.04217022166666667
1453.606,0.042182754999999995
1454.088,0.04218309333333333
1454.57,0.04217269166666667
1455.052,0.04215329666666667
1455.534,0.04212739166666666
1456.016,0.04209818166666666
1456.498,0.042070550000000005
1456.98,0.0420506
1457.463,0.04204458
1457.945,0.04205720500000001
1458.427,0.042089725
1458.909,0.04213861333333333
1459.391,0.04219600666666667
1459.873,0.04225136666666667
1460.355,0.042294875
1460.837,0.04232027833333333
1461.32,0.04232699333333333
1461.802,0.042320090000000005
1462.284,0.042308535
1462.766,0.042301645
1463.248,0.042306245
1463.73,0.04232446666666667
1464.212,0.04235370166666667
1464.695,0.04238865333333333
1465.177,0.04242409
1465.659,0.04245758166666667
1466.141,0.04249055833333334
1466.623,0.04252761833333333
1467.105,0.042574219999999996
1467.587,0.04263382500000001
1468.069,0.04270598166666666
1468.552,0.0427856
1469.034,0.042864635000000005
1469.516,0.042934403333333336
1469.998,0.04298870333333333
1470.48,0.043025345
1470.962,0.04304639166666666
1471.444,0.04305650666666667
1471.926,0.04306063666666667
1472.408,0.04306169333333334
1472.891,0.043059865
1473.373,0.04305325666666667
1473.855,0.043039871666666674
1474.337,0.043020255
1474.819,0.04299872
1475.301,0.04298304
1475.783,0.042982655
1476.266,0.04300511666666667
1476.748,0.04305392
1477.23,0.04312626333333333
1477.712,0.043214038333333336
1478.194,0.04330610000000001
1478.676,0.043391428333333336
1479.158,0.04346160166666666
1479.64,0.04351277
1480.123,0.043544788333333334
1480.605,0.04356025166666667
1481.087,0.04356269833333334
1481.569,0.04355566499999999
1482.051,0.043542665
1482.533,0.043527776666666664
1483.015,0.04351615166666667
1483.497,0.043513818333333336
1483.979,0.04352589666666667
1484.462,0.04355483499999999
1484.944,0.043598628333333334
1485.426,0.04365041833333333
1485.908,0.04370037833333334
1486.39,0.04373921
1486.872,0.04376145666666667
1487.354,0.04376815666666667
1487.836,0.043766685
1488.319,0.043768375
1488.801,0.043783925
1489.283,0.04381956333333333
1489.765,0.04387440833333334
1490.247,0.043941071666666665
1490.729,0.04400872166666667
1491.211,0.04406758333333333
1491.694,0.044112486666666666
1492.176,0.044144825
1492.658,0.044171209999999995
1493.14,0.04420050166666667
1493.622,0.04423966000000001
1494.104,0.04429116833333333
1494.586,0.04435229999999999
1495.068,0.04441691833333333
1495.551,0.04447857166666666
1496.033,0.044533873333333335
1496.515,0.04458403833333333
1496.997,0.044634625000000004
1497.479,0.044693116666666664
1497.961,0.044765333333333344
1498.443,0.04485277666666667
1498.925,0.044951345
1499.407,0.04505184166666667
1499.89,0.045143666666666665
1500.372,0.045217686666666666
1500.854,0.04526989666666667
1501.336,0.04530254166666667
1501.818,0.045323565
1502.3,0.045343541666666674
1502.782,0.04537186166666667
1503.264,0.045413165
1503.747,0.045465675000000004
1504.229,0.04552202833333333
1504.711,0.04557222833333333
1505.193,0.045608021666666665
1505.675,0.04562697000000001
1506.157,0.04563391
1506.639,0.045640218333333336
1507.122,0.04565950666666666
1507.604,0.04570253999999999
1508.086,0.045772708333333335
1508.568,0.04586411666666667
1509.05,0.045963
1509.532,0.046052685
1510.014,0.046119278333333326
1510.496,0.04615634833333334
1510.979,0.04616693833333333
1511.461,0.046161948333333334
1511.943,0.046155945
1512.425,0.04616176333333333
1512.907,0.04618677000000001
1513.389,0.04623139833333334
1513.871,0.04629113666666667
1514.353,0.04635969166666667
1514.835,0.046432546666666664
1515.318,0.04650853333333333
1515.8,0.04658922333333334
1516.282,0.046676605
1516.764,0.046769915
1517.246,0.04686482166666667
1517.728,0.04695338166666666
1518.21,0.047027494999999996
1518.692,0.047081535
1519.175,0.04711591833333334
1519.657,0.04713684166666667
1520.139,0.04715543
1520.621,0.047183795
1521.103,0.047231746666666664
1521.585,0.047304356666666665
1522.067,0.04740122
1522.55,0.04751775166666666
1523.031,0.04764725
1523.514,0.047783001666666665
1523.996,0.04791948666666667
1524.478,0.04805216166666667
1524.96,0.04817755666666667
1525.442,0.048292075
1525.924,0.048392711666666664
1526.406,0.04847696333333334
1526.889,0.04854405666666667
1527.371,0.048595273333333334
1527.853,0.04863431333333334
1528.335,0.04866623
1528.817,0.048697135
1529.299,0.04873259333333333
1529.781,0.04877715833333333
1530.263,0.04883374333333334
1530.746,0.048903528333333335
1531.228,0.04898536666666666
1531.71,0.04907609666666666
1532.192,0.04917052166666667
1532.674,0.04926265833333333
1533.156,0.04934692666666666
1533.638,0.04942025
1534.12,0.049483165
1534.603,0.04954057
1535.085,0.04960048833333333
1535.567,0.049672154999999996
1536.049,0.049762825000000004
1536.531,0.049876260000000006
1537.013,0.05001119833333333
1537.495,0.05016281166666666
1537.978,0.05032420666666667
1538.459,0.05048946333333334
1538.942,0.050654859999999996
1539.424,0.05081971166666666
1539.906,0.05098498166666667
1540.388,0.05115171999999999
1540.87,0.05131908833333334
1541.352,0.05148433833333333
1541.834,0.051642885
1542.317,0.05179058
1542.799,0.051925028333333324
1543.281,0.05204680833333334
1543.763,0.052159265
1544.245,0.05226696000000001
1544.727,0.05237387833333334
1545.209,0.052482246666666656
1545.691,0.052592356666666666
1546.174,0.052703415
1546.656,0.05281549
1547.138,0.05293103166666666
1547.62,0.05305542833333334
1548.102,0.05319617666666668
1548.584,0.053360529999999996
1549.066,0.053552884999999995
1549.548,0.05377220833333333
1550.031,0.05401150666666666
1550.513,0.054258846666666666
1550.995,0.05450029000000001
1551.477,0.05472350333333333
1551.959,0.05492128333333333
1552.441,0.055093308333333334
1552.923,0.055246095000000016
1553.406,0.05539080333333334
1553.887,0.05553955
1554.37,0.0557019
1554.852,0.05588245
1555.334,0.056079725
1555.816,0.056288019999999994
1556.298,0.056499553333333334
1556.78,0.05670791333333333
1557.262,0.05690948333333334
1557.745,0.057104313333333344
1558.227,0.05729486
1558.709,0.05748383666666667
1559.191,0.057672513333333335
1559.673,0.05785982
1560.155,0.05804285
1560.637,0.058219349999999996
1561.119,0.05838953833333333
1561.602,0.058557425
1562.084,0.05873089333333333
1562.566,0.058919685000000006
1563.048,0.059131995
1563.53,0.05937212
1564.012,0.059638393333333324
1564.494,0.059923670000000005
1564.976,0.06021736666666666
1565.458,0.06050898500000001
1565.941,0.060791215
1566.423,0.061062065000000006
1566.905,0.06132483166666667
1567.387,0.061586835000000006
1567.869,0.06185610333333333
1568.351,0.06213849833333333
1568.833,0.062435588333333326
1569.315,0.06274390333333334
1569.798,0.06305597833333333
1570.28,0.06336286000000001
1570.762,0.06365699500000001
1571.244,0.06393498
1571.726,0.064198825
1572.208,0.06445611833333334
1572.69,0.06471768666666668
1573.173,0.06499536166666667
1573.655,0.06529835666666667
1574.137,0.065631365
1574.619,0.06599332333333334
1575.101,0.06637884166666667
1575.583,0.06678009
1576.065,0.06718989333333333
1576.547,0.06760319666666666
1577.03,0.06801831166666666
1577.512,0.06843573666666666
1577.994,0.06885626
1578.476,0.06927897333333334
1578.958,0.06970096666666667
1579.44,0.07011756666666666
1579.922,0.07052431499999999
1580.404,0.07091935833333333
1580.886,0.07130499
1581.369,0.071687225
1581.851,0.07207441833333332
1582.333,0.072474455
1582.815,0.07289274999999999
1583.297,0.073330895
1583.779,0.073787455
1584.261,0.07425949666666666
1584.744,0.07474489666666667
1585.226,0.07524310000000001
1585.708,0.07575544499999999
1586.19,0.07628324166666665
1586.672,0.076826545
1587.154,0.07738290333333335
1587.636,0.07794799333333334
1588.118,0.07851668
1588.601,0.07908571833333333
1589.083,0.07965468666666667
1589.565,0.08022647999999999
1590.047,0.08080566833333333
1590.529,0.08139681166666667
1591.011,0.08200232333333334
1591.493,0.08262169166666668
1591.975,0.08325221833333334
1592.458,0.08389071666666666
1592.94,0.08453488333333332
1593.422,0.08518451166666667
1593.904,0.08584086333333334
1594.386,0.08650574833333334
1594.868,0.08717985833333335
1595.35,0.08786243166666667
1595.832,0.08855140666666667
1596.314,0.08924519666666668
1596.797,0.089943775
1597.279,0.090649465
1597.761,0.09136657166666667
1598.243,0.09209999
1598.725,0.092853195
1599.207,0.093627635
1599.689,0.09442229499999999
1600.172,0.09523535333333333
1600.654,0.09606516
1601.136,0.09691141666666665
1601.618,0.0977744
1602.1,0.09865381833333332
1602.582,0.09954688499999999
1603.064,0.100447705
1603.546,0.10134804166666667
1604.029,0.10224016000000001
1604.511,0.10311988333333333
1604.993,0.10398951666666667
1605.475,0.10485799999999999
1605.957,0.10573911666666667
1606.439,0.10664623333333334
1606.921,0.10758786666666666
1607.403,0.10856406666666667
1607.885,0.10956573333333335
1608.368,0.11057745000000001
1608.85,0.1115828
1609.332,0.11256978333333334
1609.814,0.11353536666666665
1610.296,0.11448565
1610.778,0.11543381666666667
1611.26,0.11639466666666666
1611.742,0.11737981666666668
1612.225,0.11839293333333334
1612.707,0.11942964999999998
1613.189,0.12047884999999998
1613.671,0.1215276
1614.153,0.12256528333333333
1614.635,0.12358744999999999
1615.117,0.12459591666666665
1615.6,0.12559768333333335
1616.082,0.12660041666666666
1616.564,0.12760901666666666
1617.046,0.1286228
1617.528,0.12963521666666666
1618.01,0.13063608333333335
1618.492,0.1316153833333333
1618.974,0.13256683333333336
1619.457,0.13349048333333335
1619.939,0.1343924333333333
1620.421,0.13528288333333335
1620.903,0.13617225
1621.385,0.13706818333333334
